time,nrv,si,pos,neg,mean
2017-03-05 18:30:00+00:00,-53.553,76.13,1.12,1.12,1.12
2017-03-05 18:45:00+00:00,-117.902,100.727,1.12,1.12,1.12
2017-03-05 19:00:00+00:00,6.763,33.769,62.27,62.27,62.27
2017-03-05 19:15:00+00:00,-72.609,85.061,10.28,10.28,10.28
2017-03-05 19:30:00+00:00,-65.49,88.495,10.28,10.28,10.28
2017-03-05 19:45:00+00:00,8.328,43.784,62.27,62.27,62.27
2017-03-05 20:00:00+00:00,264.97,-397.11,65.76,67.35,66.555
2017-03-05 20:15:00+00:00,219.979,-249.212,65.27,67.39,66.33
2017-03-05 20:30:00+00:00,242.3,-288.603,63.41,66.17,64.79
2017-03-05 20:45:00+00:00,163.812,-130.46,90,90,90
2017-03-05 21:00:00+00:00,137.334,-125.653,90,90,90
2017-03-05 21:15:00+00:00,181.079,-169.936,90,93.12,91.56
2017-03-05 21:30:00+00:00,253.43,-257.582,90,93.61,91.805
2017-03-05 21:45:00+00:00,255.588,-212.768,90,93.97,91.985
2017-03-05 22:00:00+00:00,240.402,-245.021,90,93.16,91.58
2017-03-05 22:15:00+00:00,211.548,-199.555,90,92.97,91.485
2017-03-05 22:30:00+00:00,-4.441,107.319,10.28,10.28,10.28
2017-03-05 22:45:00+00:00,-162.445,149.76,7.86,10.28,9.07
2017-03-05 23:00:00+00:00,-123.843,218.217,10.21,12.9,11.555
2017-03-05 23:15:00+00:00,-81.387,77.241,11.36,11.36,11.36
2017-03-05 23:30:00+00:00,-39.644,49.009,11.36,11.36,11.36
2017-03-05 23:45:00+00:00,-7.818,84.614,11.36,11.36,11.36
2017-03-06 00:00:00+00:00,-64.496,37.485,12.9,12.9,12.9
2017-03-06 00:15:00+00:00,-60.208,105.507,11.36,11.36,11.36
2017-03-06 00:30:00+00:00,-107.674,85.881,11.36,11.36,11.36
2017-03-06 00:45:00+00:00,-131.674,140.531,10.5,11.36,10.93
2017-03-06 01:00:00+00:00,72.013,-41.788,49.48,49.48,49.48
2017-03-06 01:15:00+00:00,97.681,-87.894,49.48,49.48,49.48
2017-03-06 01:30:00+00:00,77.592,-69.052,49.48,49.48,49.48
2017-03-06 01:45:00+00:00,115.914,-103.396,49.48,49.48,49.48
2017-03-06 02:00:00+00:00,-191.567,204.963,10.48,11.36,10.92
2017-03-06 02:15:00+00:00,-123.822,144.357,10.4,11.36,10.88
2017-03-06 02:30:00+00:00,-76.332,75.958,11.36,11.36,11.36
2017-03-06 02:45:00+00:00,47.843,-66.26,49.48,49.48,49.48
2017-03-06 03:00:00+00:00,-180.308,273.494,9.93,11.36,10.645
2017-03-06 03:15:00+00:00,10.386,-8.667,49.48,49.48,49.48
2017-03-06 03:30:00+00:00,18.375,-30.385,49.48,49.48,49.48
2017-03-06 03:45:00+00:00,1.054,41.115,49.48,49.48,49.48
2017-03-06 04:00:00+00:00,4.621,-17.552,49.48,49.48,49.48
2017-03-06 04:15:00+00:00,11.801,-5.361,49.48,49.48,49.48
2017-03-06 04:30:00+00:00,130.983,-133.137,51.02,51.02,51.02
2017-03-06 04:45:00+00:00,100.836,-145.241,51.57,52.54,52.055
2017-03-06 05:00:00+00:00,-154.561,301.696,12.32,13.43,12.875
2017-03-06 05:15:00+00:00,-36.332,39.103,13.98,13.98,13.98
2017-03-06 05:30:00+00:00,15.659,-1.622,56.29,56.29,56.29
2017-03-06 05:45:00+00:00,62.996,-70.074,56.32,56.32,56.32
2017-03-06 06:00:00+00:00,-7.264,33.718,13.58,13.58,13.58
2017-03-06 06:15:00+00:00,-126.13,177.205,12.17,13.58,12.875
2017-03-06 06:30:00+00:00,-185.951,192.712,10.86,12.43,11.645
2017-03-06 06:45:00+00:00,-104.327,123.902,12.06,12.06,12.06
2017-03-06 07:00:00+00:00,-100.748,107.949,14.25,14.25,14.25
2017-03-06 07:15:00+00:00,-109.189,123.946,14.25,14.25,14.25
2017-03-06 07:30:00+00:00,-79.251,73.482,14.25,14.25,14.25
2017-03-06 07:45:00+00:00,56.357,-37.541,64.15,64.15,64.15
2017-03-06 08:00:00+00:00,-46.234,64.857,12.53,12.53,12.53
2017-03-06 08:15:00+00:00,-131.95,137.138,11.74,11.74,11.74
2017-03-06 08:30:00+00:00,27.571,-8.016,64.76,64.76,64.76
2017-03-06 08:45:00+00:00,106.327,-99.097,65.49,65.49,65.49
2017-03-06 09:00:00+00:00,113.136,-110.822,74.72,74.72,74.72
2017-03-06 09:15:00+00:00,25.023,-106.34,74.78,74.78,74.78
2017-03-06 09:30:00+00:00,84.232,-112.415,75.29,75.29,75.29
2017-03-06 09:45:00+00:00,159.496,-248.122,75.29,76.38,75.835
2017-03-06 10:00:00+00:00,60.461,-20.961,59.14,59.14,59.14
2017-03-06 10:15:00+00:00,47.815,-77.201,64.15,64.15,64.15
2017-03-06 10:30:00+00:00,159.922,-147.016,64.15,65.28,64.715
2017-03-06 10:45:00+00:00,102.476,-64.784,64.15,64.15,64.15
2017-03-06 11:00:00+00:00,-129.387,132.715,14.25,14.25,14.25
2017-03-06 11:15:00+00:00,-174.561,235.418,12.76,14.25,13.505
2017-03-06 11:30:00+00:00,-107.191,107.756,14.25,14.25,14.25
2017-03-06 11:45:00+00:00,-143.886,215.672,12.89,14.25,13.57
2017-03-06 12:00:00+00:00,-172.24,201.164,12.56,14.25,13.405
2017-03-06 12:15:00+00:00,-296.652,462.55,10.82,14.25,12.535
2017-03-06 12:30:00+00:00,-382.549,422.497,9.52,14.25,11.885
2017-03-06 12:45:00+00:00,-385.727,512.417,7.36,14.25,10.805
2017-03-06 13:00:00+00:00,-240.499,241.648,7.02,14.25,10.635
2017-03-06 13:15:00+00:00,-207.324,204.421,7.14,14.25,10.695
2017-03-06 13:30:00+00:00,-180.363,244.965,6.73,14.25,10.49
2017-03-06 13:45:00+00:00,-250.021,274.264,7.77,15.52,11.645
2017-03-06 14:00:00+00:00,-85.446,127.845,14.25,14.25,14.25
2017-03-06 14:15:00+00:00,-140.148,190.617,8.18,14.25,11.215
2017-03-06 14:30:00+00:00,-231.785,239.345,9.19,14.25,11.72
2017-03-06 14:45:00+00:00,-174.387,211.838,11,14.25,12.625
2017-03-06 15:00:00+00:00,-256.668,315.575,10.66,14.25,12.455
2017-03-06 15:15:00+00:00,-198.508,211.028,10.63,14.25,12.44
2017-03-06 15:30:00+00:00,-147.264,163.546,10.91,14.25,12.58
2017-03-06 15:45:00+00:00,-157.588,197.758,11.21,14.25,12.73
2017-03-06 16:00:00+00:00,-89.556,130.886,1.09,1.09,1.09
2017-03-06 16:15:00+00:00,-239.375,234.654,-2.12,1.09,-0.515
2017-03-06 16:30:00+00:00,-8.436,21.492,1.09,1.09,1.09
2017-03-06 16:45:00+00:00,-44.895,31,1.09,1.09,1.09
2017-03-06 17:00:00+00:00,-22.062,50.289,1.09,1.09,1.09
2017-03-06 17:15:00+00:00,88.718,-62.814,75.29,75.29,75.29
2017-03-06 17:30:00+00:00,43.052,-31.334,75.29,75.29,75.29
2017-03-06 17:45:00+00:00,94.475,-97.099,75.29,75.29,75.29
2017-03-06 18:00:00+00:00,88.13,-117.967,75.29,75.29,75.29
2017-03-06 18:15:00+00:00,4.908,23.016,75.29,75.29,75.29
2017-03-06 18:30:00+00:00,-144.578,152.208,0.62,1.09,0.855
2017-03-06 18:45:00+00:00,-21.278,-4.935,1.09,1.09,1.09
2017-03-06 19:00:00+00:00,77.993,-84.643,64.15,64.15,64.15
2017-03-06 19:15:00+00:00,-37.528,117.091,14.25,14.25,14.25
2017-03-06 19:30:00+00:00,-3.288,27.579,14.25,14.25,14.25
2017-03-06 19:45:00+00:00,-106.785,114.894,14.25,14.25,14.25
2017-03-06 20:00:00+00:00,-163.008,202.863,12.84,13.67,13.255
2017-03-06 20:15:00+00:00,26.818,-96.495,52.66,52.66,52.66
2017-03-06 20:30:00+00:00,134.216,-104.756,52.66,52.66,52.66
2017-03-06 20:45:00+00:00,83.907,-108.262,51.02,51.02,51.02
2017-03-06 21:00:00+00:00,-241.976,450.2,10.9,13.43,12.165
2017-03-06 21:15:00+00:00,-84.938,83.316,13.43,13.43,13.43
2017-03-06 21:30:00+00:00,-77.721,76.707,13.78,13.78,13.78
2017-03-06 21:45:00+00:00,-72.305,115.778,13.43,13.43,13.43
2017-03-06 22:00:00+00:00,102.443,-179.161,58.02,60.46,59.24
2017-03-06 22:15:00+00:00,7.918,26.686,55.72,55.72,55.72
2017-03-06 22:30:00+00:00,51.661,-54.855,55.72,55.72,55.72
2017-03-06 22:45:00+00:00,-27.807,170.975,11.53,13.98,12.755
2017-03-06 23:00:00+00:00,-53.376,79.85,14.41,14.41,14.41
2017-03-06 23:15:00+00:00,-42.987,52.072,14.41,14.41,14.41
2017-03-06 23:30:00+00:00,-231.117,318.337,12.83,14.41,13.62
2017-03-06 23:45:00+00:00,-104.068,55.664,14.41,14.41,14.41
2017-03-07 00:00:00+00:00,-62.489,124.122,12.87,12.87,12.87
2017-03-07 00:15:00+00:00,-134.378,142.982,11.35,12.87,12.11
2017-03-07 00:30:00+00:00,-45.209,53.237,12.34,12.34,12.34
2017-03-07 00:45:00+00:00,-44.298,108.476,12.34,12.34,12.34
2017-03-07 01:00:00+00:00,36.439,-304.487,49.59,51.68,50.635
2017-03-07 01:15:00+00:00,188.593,-163.218,49.59,51.88,50.735
2017-03-07 01:30:00+00:00,68.794,-107.749,49.59,49.59,49.59
2017-03-07 01:45:00+00:00,20.804,-38.74,49.59,49.59,49.59
2017-03-07 02:00:00+00:00,-45.586,67.927,12.87,12.87,12.87
2017-03-07 02:15:00+00:00,-82.452,87.482,12.87,12.87,12.87
2017-03-07 02:30:00+00:00,25.792,-25.528,50.13,50.13,50.13
2017-03-07 02:45:00+00:00,121.362,-107.696,50.13,50.13,50.13
2017-03-07 03:00:00+00:00,-96.824,104.734,13.4,13.4,13.4
2017-03-07 03:15:00+00:00,-2.645,-2.43,13.4,13.4,13.4
2017-03-07 03:30:00+00:00,121.621,-107.393,50.13,50.13,50.13
2017-03-07 03:45:00+00:00,83.435,-61.874,50.13,50.13,50.13
2017-03-07 04:00:00+00:00,-61.394,62.924,14.41,14.41,14.41
2017-03-07 04:15:00+00:00,-42.395,43.229,14.41,14.41,14.41
2017-03-07 04:30:00+00:00,-23.861,35.079,14.41,14.41,14.41
2017-03-07 04:45:00+00:00,-23.966,89.645,10.58,10.58,10.58
2017-03-07 05:00:00+00:00,115.567,-154.203,54.82,55.27,55.045
2017-03-07 05:15:00+00:00,39.5,-39.054,54.82,54.82,54.82
2017-03-07 05:30:00+00:00,179.482,-245.33,54.82,55.69,55.255
2017-03-07 05:45:00+00:00,271.686,-277.978,91.79,93.27,92.53
2017-03-07 06:00:00+00:00,37.88,8.19,61.11,61.11,61.11
2017-03-07 06:15:00+00:00,7.795,7.507,65.25,65.25,65.25
2017-03-07 06:30:00+00:00,-1.79,17.225,8.58,8.58,8.58
2017-03-07 06:45:00+00:00,-78.291,105.029,8.45,8.45,8.45
2017-03-07 07:00:00+00:00,65.135,-71.529,71.99,71.99,71.99
2017-03-07 07:15:00+00:00,24.332,-15.538,74.31,74.31,74.31
2017-03-07 07:30:00+00:00,26.467,-9.861,74.31,74.31,74.31
2017-03-07 07:45:00+00:00,-141.555,156.204,2.42,2.76,2.59
2017-03-07 08:00:00+00:00,-62.562,79.281,3.5,3.5,3.5
2017-03-07 08:15:00+00:00,-65.221,84.413,2.76,2.76,2.76
2017-03-07 08:30:00+00:00,-149.594,141.006,2.14,2.76,2.45
2017-03-07 08:45:00+00:00,-94.733,130.984,2.76,2.76,2.76
2017-03-07 09:00:00+00:00,8.965,-15.558,68.76,68.76,68.76
2017-03-07 09:15:00+00:00,-177.103,206.761,8.02,9,8.51
2017-03-07 09:30:00+00:00,-88.073,99.41,9,9,9
2017-03-07 09:45:00+00:00,-72.618,59.011,8.45,8.45,8.45
2017-03-07 10:00:00+00:00,-129.297,153.983,14.88,15.91,15.395
2017-03-07 10:15:00+00:00,-91.95,99.718,14.87,14.87,14.87
2017-03-07 10:30:00+00:00,-46.663,82.645,13.27,13.27,13.27
2017-03-07 10:45:00+00:00,-103.981,148.693,12.56,13.55,13.055
2017-03-07 11:00:00+00:00,-159.178,188.54,11.98,13.27,12.625
2017-03-07 11:15:00+00:00,-215.73,286.668,14.3,15.91,15.105
2017-03-07 11:30:00+00:00,-210.768,230.516,13.94,15.91,14.925
2017-03-07 11:45:00+00:00,-211.752,211.832,13.59,15.91,14.75
2017-03-07 12:00:00+00:00,-195.397,207.36,13.43,15.91,14.67
2017-03-07 12:15:00+00:00,-143.96,151.808,13.32,15.91,14.615
2017-03-07 12:30:00+00:00,-127.528,132.986,15.91,15.91,15.91
2017-03-07 12:45:00+00:00,-99.281,262.021,12.84,15.91,14.375
2017-03-07 13:00:00+00:00,-175.968,307.483,12.35,15.91,14.13
2017-03-07 13:15:00+00:00,-216.612,271.899,12.42,15.91,14.165
2017-03-07 13:30:00+00:00,-215.991,230.724,12.42,15.91,14.165
2017-03-07 13:45:00+00:00,-180.653,210.762,11.19,14.68,12.935
2017-03-07 14:00:00+00:00,-201.835,210.913,12.41,15.91,14.16
2017-03-07 14:15:00+00:00,-253.419,269.802,12,15.91,13.955
2017-03-07 14:30:00+00:00,-209.205,212.092,11.77,15.91,13.84
2017-03-07 14:45:00+00:00,-90.387,114.948,15.91,15.91,15.91
2017-03-07 15:00:00+00:00,-133.683,160.995,12.8,15.91,14.355
2017-03-07 15:15:00+00:00,-132.623,157.476,11.98,14.68,13.33
2017-03-07 15:30:00+00:00,-108.765,135.827,14.68,14.68,14.68
2017-03-07 15:45:00+00:00,-40.365,52.974,14.88,14.88,14.88
2017-03-07 16:00:00+00:00,-119.294,156.775,12.77,14.67,13.72
2017-03-07 16:15:00+00:00,-17.428,39.867,13.29,13.29,13.29
2017-03-07 16:30:00+00:00,-85.017,117.939,10.76,10.76,10.76
2017-03-07 16:45:00+00:00,81.318,-31.548,68.81,68.81,68.81
2017-03-07 17:00:00+00:00,-89.468,296.323,3.47,4.93,4.2
2017-03-07 17:15:00+00:00,-94.381,104.27,4.93,4.93,4.93
2017-03-07 17:30:00+00:00,-51.934,73.908,4.93,4.93,4.93
2017-03-07 17:45:00+00:00,78.305,-126.841,74.31,74.31,74.31
2017-03-07 18:00:00+00:00,80.176,-39.179,74.31,74.31,74.31
2017-03-07 18:15:00+00:00,-77.299,110.224,4.93,4.93,4.93
2017-03-07 18:30:00+00:00,-72.188,98.966,4.93,4.93,4.93
2017-03-07 18:45:00+00:00,-123.914,206.371,3.37,4.93,4.15
2017-03-07 19:00:00+00:00,-39.025,43.326,4.3,4.3,4.3
2017-03-07 19:15:00+00:00,21.808,20.725,74.31,74.31,74.31
2017-03-07 19:30:00+00:00,-152.8,263.721,3.02,4.3,3.66
2017-03-07 19:45:00+00:00,-29.661,55.061,6.1,6.1,6.1
2017-03-07 20:00:00+00:00,22.488,14.528,63.02,63.02,63.02
2017-03-07 20:15:00+00:00,-15.76,42.089,15.91,15.91,15.91
2017-03-07 20:30:00+00:00,-45.164,80.061,14.68,14.68,14.68
2017-03-07 20:45:00+00:00,-107.007,138.146,14.68,14.68,14.68
2017-03-07 21:00:00+00:00,-44.424,72.605,15.91,15.91,15.91
2017-03-07 21:15:00+00:00,6.537,14.252,58.1,58.1,58.1
2017-03-07 21:30:00+00:00,59.859,-20.593,58.1,58.1,58.1
2017-03-07 21:45:00+00:00,38.588,1.783,63.02,63.02,63.02
2017-03-07 22:00:00+00:00,192.063,-211.386,65.11,65.76,65.435
2017-03-07 22:15:00+00:00,-64.742,101.199,15.91,15.91,15.91
2017-03-07 22:30:00+00:00,-114.428,196.938,8.01,9,8.505
2017-03-07 22:45:00+00:00,-192.566,223.283,10.01,11.26,10.635
2017-03-07 23:00:00+00:00,-232.035,365.178,9.6,11.91,10.755
2017-03-07 23:15:00+00:00,-107.067,150.859,13.05,15.55,14.3
2017-03-07 23:30:00+00:00,-58.813,124.167,15.55,15.55,15.55
2017-03-07 23:45:00+00:00,-109.108,137.526,15.55,15.55,15.55
2017-03-08 00:00:00+00:00,-163.528,226.606,12.31,15.15,13.73
2017-03-08 00:15:00+00:00,-238.3,383.499,11.17,15.15,13.16
2017-03-08 00:30:00+00:00,-216.815,256.106,10.95,15.15,13.05
2017-03-08 00:45:00+00:00,-148.482,335.762,10.33,15.06,12.695
2017-03-08 01:00:00+00:00,-303.868,398.171,9.81,14.75,12.28
2017-03-08 01:15:00+00:00,-312.683,436.659,8.72,15.05,11.885
2017-03-08 01:30:00+00:00,-329.263,338.87,7.34,14.5,10.92
2017-03-08 01:45:00+00:00,-207.814,271.923,7.43,15.05,11.24
2017-03-08 02:00:00+00:00,18.323,-1.903,50.81,50.81,50.81
2017-03-08 02:15:00+00:00,-107.743,153.533,8.48,14.65,11.565
2017-03-08 02:30:00+00:00,-128.088,181.273,8.76,14.65,11.705
2017-03-08 02:45:00+00:00,-60.463,91.623,14.65,14.65,14.65
2017-03-08 03:00:00+00:00,-9.086,18.109,14.25,14.25,14.25
2017-03-08 03:15:00+00:00,-116.09,144.451,11.96,14.25,13.105
2017-03-08 03:30:00+00:00,-64.06,89.606,14.25,14.25,14.25
2017-03-08 03:45:00+00:00,-139.492,209.958,13.09,14.25,13.67
2017-03-08 04:00:00+00:00,-137.215,165.596,13.05,14.43,13.74
2017-03-08 04:15:00+00:00,-97.114,122.801,14.43,14.43,14.43
2017-03-08 04:30:00+00:00,-38.775,59.538,14.98,14.98,14.98
2017-03-08 04:45:00+00:00,-118.324,130.273,14.57,14.57,14.57
2017-03-08 05:00:00+00:00,-40.175,69.277,11.91,11.91,11.91
2017-03-08 05:15:00+00:00,-102.418,155.504,10.71,11.91,11.31
2017-03-08 05:30:00+00:00,29.299,9.979,58.81,58.81,58.81
2017-03-08 05:45:00+00:00,-62.808,77.486,16.13,16.13,16.13
2017-03-08 06:00:00+00:00,-109.955,177.645,16.55,17.4,16.975
2017-03-08 06:15:00+00:00,-180.834,238.471,15,16.2,15.6
2017-03-08 06:30:00+00:00,-72.322,90.98,12.62,12.62,12.62
2017-03-08 06:45:00+00:00,-109.678,118.059,10.95,10.95,10.95
2017-03-08 07:00:00+00:00,-234.575,299.313,15.48,17.4,16.44
2017-03-08 07:15:00+00:00,-176.365,177.151,15.42,17.4,16.41
2017-03-08 07:30:00+00:00,-15.202,27.874,16.34,16.34,16.34
2017-03-08 07:45:00+00:00,-200.049,234.175,12.81,15.2,14.005
2017-03-08 08:00:00+00:00,-149.402,305.497,15.7,18.61,17.155
2017-03-08 08:15:00+00:00,-257.809,320.982,14.11,17.4,15.755
2017-03-08 08:30:00+00:00,-152.592,159.832,12.69,16.13,14.41
2017-03-08 08:45:00+00:00,-105.787,118.891,17.4,17.4,17.4
2017-03-08 09:00:00+00:00,-120.839,159.152,13.23,16.13,14.68
2017-03-08 09:15:00+00:00,-278.467,270.64,12.88,16.13,14.505
2017-03-08 09:30:00+00:00,-27.384,25.876,16.13,16.13,16.13
2017-03-08 09:45:00+00:00,-39.984,24.528,18.61,18.61,18.61
2017-03-08 10:00:00+00:00,-45.842,68.138,17.4,17.4,17.4
2017-03-08 10:15:00+00:00,44.546,-37.984,55.53,55.53,55.53
2017-03-08 10:30:00+00:00,8.127,7.892,55.53,55.53,55.53
2017-03-08 10:45:00+00:00,57.594,-42.04,55.53,55.53,55.53
2017-03-08 11:00:00+00:00,-128.353,135.957,17.4,17.4,17.4
2017-03-08 11:15:00+00:00,-81.218,84.751,17.4,17.4,17.4
2017-03-08 11:30:00+00:00,-78.546,86.314,17.4,17.4,17.4
2017-03-08 11:45:00+00:00,-21.736,35.715,17.4,17.4,17.4
2017-03-08 12:00:00+00:00,43.215,-35.186,60.89,60.89,60.89
2017-03-08 12:15:00+00:00,33.865,-34.058,60.89,60.89,60.89
2017-03-08 12:30:00+00:00,20.797,-0.975,54.72,54.72,54.72
2017-03-08 12:45:00+00:00,-57.198,50.029,17.4,17.4,17.4
2017-03-08 13:00:00+00:00,-110.652,135.366,16.13,16.13,16.13
2017-03-08 13:15:00+00:00,-98.623,114.155,16.13,16.13,16.13
2017-03-08 13:30:00+00:00,-95.662,96.365,18.62,18.62,18.62
2017-03-08 13:45:00+00:00,-17.528,11.161,16.13,16.13,16.13
2017-03-08 14:00:00+00:00,-131.406,152.148,15.57,16.13,15.85
2017-03-08 14:15:00+00:00,-144.209,152.745,15.38,16.13,15.755
2017-03-08 14:30:00+00:00,-5.624,6.723,16.13,16.13,16.13
2017-03-08 14:45:00+00:00,-54.543,58.248,16.13,16.13,16.13
2017-03-08 15:00:00+00:00,-163.2,187.523,15.24,16.13,15.685
2017-03-08 15:15:00+00:00,-174.55,191.985,15.04,16.13,15.585
2017-03-08 15:30:00+00:00,-132.914,127.57,11.91,11.91,11.91
2017-03-08 15:45:00+00:00,-108.88,105.515,14.77,14.77,14.77
2017-03-08 16:00:00+00:00,-130.382,147.312,10.68,11.91,11.295
2017-03-08 16:15:00+00:00,-119.591,123.019,16.13,16.13,16.13
2017-03-08 16:30:00+00:00,60.104,-59.547,57.8,57.8,57.8
2017-03-08 16:45:00+00:00,47.189,-16.023,57.8,57.8,57.8
2017-03-08 17:00:00+00:00,-110.661,218.014,8.42,9.69,9.055
2017-03-08 17:15:00+00:00,-70.967,63.004,14.65,14.65,14.65
2017-03-08 17:30:00+00:00,113.271,-111.963,67.24,67.24,67.24
2017-03-08 17:45:00+00:00,130.407,-161.588,73.12,74.21,73.665
2017-03-08 18:00:00+00:00,77.843,-45.539,64.66,64.66,64.66
2017-03-08 18:15:00+00:00,-153.135,166.82,12.82,13.85,13.335
2017-03-08 18:30:00+00:00,-87.27,88.978,9.74,9.74,9.74
2017-03-08 18:45:00+00:00,-45.866,61.154,11.65,11.65,11.65
2017-03-08 19:00:00+00:00,42.558,-45.138,57.59,57.59,57.59
2017-03-08 19:15:00+00:00,37.759,-30.067,58.8,58.8,58.8
2017-03-08 19:30:00+00:00,-87.293,95.941,16.52,16.52,16.52
2017-03-08 19:45:00+00:00,-115.056,157.539,14.61,15.26,14.935
2017-03-08 20:00:00+00:00,134.641,-224.662,61.69,62.75,62.22
2017-03-08 20:15:00+00:00,122.14,-120.498,55.53,55.53,55.53
2017-03-08 20:30:00+00:00,-5.857,30.238,18.62,18.62,18.62
2017-03-08 20:45:00+00:00,-28.192,-1.352,16.13,16.13,16.13
2017-03-08 21:00:00+00:00,37.23,-27.32,55.9,55.9,55.9
2017-03-08 21:15:00+00:00,100.069,-96.794,55.9,55.9,55.9
2017-03-08 21:30:00+00:00,169.541,-170.736,55.9,56.99,56.445
2017-03-08 21:45:00+00:00,168.536,-155.416,55.9,56.98,56.44
2017-03-08 22:00:00+00:00,144.333,-129.121,51.08,51.08,51.08
2017-03-08 22:15:00+00:00,137.51,-126.342,51.08,51.08,51.08
2017-03-08 22:30:00+00:00,-36.794,40.791,15.43,15.43,15.43
2017-03-08 22:45:00+00:00,33.592,-39.083,56.53,56.53,56.53
2017-03-08 23:00:00+00:00,181.388,-213.48,50.1,51.3,50.7
2017-03-08 23:15:00+00:00,287.208,-366.462,50.1,52.34,51.22
2017-03-08 23:30:00+00:00,283.333,-310.799,50.1,52.9,51.5
2017-03-08 23:45:00+00:00,231.583,-236.397,50.1,53.16,51.63
2017-03-09 00:00:00+00:00,280.097,-311.507,50.5,54.24,52.37
2017-03-09 00:15:00+00:00,194.057,-175.985,50.5,54.36,52.43
2017-03-09 00:30:00+00:00,201.871,-199.873,50.5,54.68,52.59
2017-03-09 00:45:00+00:00,127.463,-122.453,50.5,50.5,50.5
2017-03-09 01:00:00+00:00,114.956,-99.854,50.9,50.9,50.9
2017-03-09 01:15:00+00:00,169.813,-159.636,50.9,53.99,52.445
2017-03-09 01:30:00+00:00,160.738,-222.678,50.9,53.6,52.25
2017-03-09 01:45:00+00:00,183.685,-185.689,50.9,53.42,52.16
2017-03-09 02:00:00+00:00,233.439,-236.449,50.77,52.95,51.86
2017-03-09 02:15:00+00:00,34.566,-66.644,50.77,50.77,50.77
2017-03-09 02:30:00+00:00,171.251,-150.674,50.77,52.59,51.68
2017-03-09 02:45:00+00:00,145.821,-156.299,50.56,52.46,51.51
2017-03-09 03:00:00+00:00,102.519,-94.266,51.71,51.71,51.71
2017-03-09 03:15:00+00:00,77.083,-79.303,51.71,51.71,51.71
2017-03-09 03:30:00+00:00,113.314,-114.586,51.71,51.71,51.71
2017-03-09 03:45:00+00:00,169.666,-155.602,51.71,53.04,52.375
2017-03-09 04:00:00+00:00,66.262,-81.949,52.11,52.11,52.11
2017-03-09 04:15:00+00:00,-10.333,33.428,14.32,14.32,14.32
2017-03-09 04:30:00+00:00,69.361,-71.638,52.11,52.11,52.11
2017-03-09 04:45:00+00:00,97.083,-84.966,52.11,52.11,52.11
2017-03-09 05:00:00+00:00,18.811,-19.043,62.4,62.4,62.4
2017-03-09 05:15:00+00:00,-41.972,48.42,13.28,13.28,13.28
2017-03-09 05:30:00+00:00,-7.125,11.537,8.6,8.6,8.6
2017-03-09 05:45:00+00:00,6.784,-24.091,57,57,57
2017-03-09 06:00:00+00:00,-21.235,55.445,8.95,8.95,8.95
2017-03-09 06:15:00+00:00,-143.358,142.61,6.26,6.59,6.425
2017-03-09 06:30:00+00:00,-98.666,101.437,6.82,6.82,6.82
2017-03-09 06:45:00+00:00,-178.132,205.902,6.04,6.7,6.37
2017-03-09 07:00:00+00:00,-107.076,101.145,5.47,5.47,5.47
2017-03-09 07:15:00+00:00,-171.542,201.868,4.4,5.47,4.935
2017-03-09 07:30:00+00:00,-185.573,164.264,4.18,5.47,4.825
2017-03-09 07:45:00+00:00,-25.34,22.363,5.47,5.47,5.47
2017-03-09 08:00:00+00:00,0.853,14.708,71.63,71.63,71.63
2017-03-09 08:15:00+00:00,-50.108,62.8,7.62,7.62,7.62
2017-03-09 08:30:00+00:00,-92.767,116.369,6.77,6.77,6.77
2017-03-09 08:45:00+00:00,-167.889,150.349,5.87,6.86,6.365
2017-03-09 09:00:00+00:00,-40.696,20.75,13.96,13.96,13.96
2017-03-09 09:15:00+00:00,131.77,-133.544,63.46,63.46,63.46
2017-03-09 09:30:00+00:00,61.549,-50.559,63.12,63.12,63.12
2017-03-09 09:45:00+00:00,100.425,-92.509,62.87,62.87,62.87
2017-03-09 10:00:00+00:00,43.75,-36.452,59.36,59.36,59.36
2017-03-09 10:15:00+00:00,-14.389,22.286,16.69,16.69,16.69
2017-03-09 10:30:00+00:00,9.046,13.788,59.36,59.36,59.36
2017-03-09 10:45:00+00:00,-79.972,114.707,16.69,16.69,16.69
2017-03-09 11:00:00+00:00,-35.46,12.84,16.69,16.69,16.69
2017-03-09 11:15:00+00:00,-76.411,137.647,15.47,15.47,15.47
2017-03-09 11:30:00+00:00,-89.471,92.032,15.47,15.47,15.47
2017-03-09 11:45:00+00:00,-81.693,133.204,15.47,15.47,15.47
2017-03-09 12:00:00+00:00,-16.77,8.088,16.69,16.69,16.69
2017-03-09 12:15:00+00:00,-101.423,121.739,16.69,16.69,16.69
2017-03-09 12:30:00+00:00,-139.283,323.877,13.98,15.47,14.725
2017-03-09 12:45:00+00:00,-320.118,399.592,12.76,15.47,14.115
2017-03-09 13:00:00+00:00,-214.947,206.361,13.63,16.69,15.16
2017-03-09 13:15:00+00:00,-255.11,297.597,13.05,16.69,14.87
2017-03-09 13:30:00+00:00,-242.227,254.797,12.58,16.69,14.635
2017-03-09 13:45:00+00:00,-280.501,333.765,11.8,16.69,14.245
2017-03-09 14:00:00+00:00,-291.24,382.68,10.58,16.69,13.635
2017-03-09 14:15:00+00:00,-293.709,470.785,8.86,16.69,12.775
2017-03-09 14:30:00+00:00,-442.707,521.82,6.24,15.47,10.855
